P517;0.68658;0.098396;0.11229;0.32492;1.0
P518;0.036871;0.40982;0.60288;0.25441;1.0
P519;0.25057;0.82319;0.96914;0.56862;1.0
P520;0.31644;0.16399;0.74581;0.73294;3.0
P521;0.16681;0.20568;0.11213;0.62932;1.0
P522;0.45963;0.097546;0.17565;0.027508;3.0
P523;0.91784;0.77013;0.3235;0.29579;3.0
P524;0.049015;0.98472;0.086871;0.12095;1.0
P525;0.28193;0.44139;0.76513;0.1437;1.0
P526;0.81513;0.13063;0.51528;0.7329;2.0
P527;0.89311;0.245;0.16727;0.46112;1.0
P528;0.79028;0.86636;0.58067;0.53365;2.0
P529;0.022639;0.065721;0.21366;0.28917;3.0
P530;0.079228;0.060339;0.15562;0.84036;1.0
P531;0.92087;0.26002;0.59925;0.1585;3.0
P532;0.51414;0.44696;0.29151;0.022928;2.0
P533;0.042467;0.67516;0.48478;0.59937;2.0
P534;0.79063;0.26149;0.20076;0.64846;3.0
P535;0.72811;0.69618;0.099033;0.48895;2.0
P536;0.0954;0.55555;0.3064;0.99326;3.0
P537;0.78949;0.043001;0.2027;0.51311;2.0
P538;0.70716;0.1666;0.84697;0.38292;3.0
P539;0.38981;0.58668;0.6981;0.54609;2.0
P540;0.90614;0.50939;0.34719;0.074007;2.0
P541;0.12735;0.99937;0.66061;0.83291;1.0
P542;0.46034;0.97855;0.38438;0.25391;2.0
P543;0.52728;0.76478;0.54465;0.17022;2.0
P544;0.61405;0.23424;0.14027;0.47142;2.0
P545;0.051782;0.73691;0.66315;0.23168;3.0
P546;0.021533;0.66668;0.47009;0.30479;2.0
P547;0.11148;0.62223;0.43848;0.49778;2.0
P548;0.5553;0.85545;0.77934;0.84346;3.0
P549;0.60507;0.5483;0.10926;0.82381;2.0
P550;0.78404;0.90508;0.69475;0.057085;1.0
P551;0.95476;0.017759;0.060601;0.14365;1.0
P552;0.19432;0.58587;0.58173;0.25687;3.0
P553;0.46668;0.28112;0.37417;0.88954;2.0
P554;0.91112;0.74389;0.3591;0.24843;3.0
P555;0.41596;0.21592;0.71743;0.3728;2.0
P556;0.29801;0.050962;0.6979;0.30859;1.0
P557;0.25736;0.28183;0.79496;0.42567;1.0
P558;0.8319;0.13353;0.58494;0.12721;3.0
P559;0.69454;0.45686;0.45504;0.77707;2.0
P560;0.0061785;0.22297;0.18888;0.20815;3.0
P561;0.63715;0.55327;0.16563;0.79096;2.0
P562;0.81501;0.071151;0.87743;0.85278;1.0
P563;0.66132;0.097494;0.42795;0.0050805;1.0
P564;0.33493;0.32432;0.41207;0.82327;2.0
P565;0.95916;0.62882;0.50038;0.28351;2.0
P566;0.53535;0.75173;0.55481;0.10997;2.0
P567;0.56664;0.44605;0.42619;0.41866;2.0
P568;0.11586;0.23143;0.79368;0.16045;1.0
P569;0.50892;0.56774;0.41821;0.055533;2.0
P570;0.81497;0.21289;0.21929;0.76543;3.0
P571;0.63227;0.27184;0.65101;0.86085;1.0
P572;0.13009;0.17591;0.93082;0.79202;3.0
P573;0.53324;0.77561;0.20015;0.29718;3.0
P574;0.95108;0.081863;0.79395;0.86361;1.0
P575;0.077994;0.54873;0.39088;0.73225;2.0
P576;0.43673;0.73206;0.50184;0.060883;2.0
P577;0.78166;0.65325;0.91334;0.66735;3.0
P578;0.16364;0.65303;0.40549;0.072597;1.0
P579;0.69284;0.68867;0.63968;0.097001;1.0
P580;0.43468;0.11079;0.40063;0.51625;2.0
P581;0.8199;0.35785;0.17964;0.73186;3.0
P582;0.55441;0.60094;0.86637;0.28421;2.0
P583;0.78815;0.34791;0.8892;0.98487;1.0
P584;0.2679;0.81206;0.50909;0.57945;2.0
P585;0.52928;0.11723;0.22834;0.93734;3.0
P586;0.64921;0.41594;0.92746;0.23863;3.0
P587;0.18094;0.79478;0.20073;0.84489;3.0
P588;0.1981;0.87672;0.67162;0.45182;3.0
P589;0.15565;0.35321;0.47032;0.062413;2.0
P590;0.98586;0.81507;0.84251;0.075773;1.0
P591;0.25056;0.12316;0.025456;0.78743;1.0
P592;0.37262;0.34803;0.45139;0.10733;2.0
P593;0.47932;0.46059;0.4189;0.98955;2.0
P594;0.30442;0.45537;0.046928;0.49931;2.0
P595;0.71143;0.38611;0.92597;0.74091;1.0
P596;0.47088;0.062243;0.96323;0.35271;2.0
P597;0.6267;0.42074;0.23661;0.073105;1.0
P598;0.20828;0.99117;0.37233;0.8236;3.0
P599;0.39161;0.80854;0.65951;0.24194;3.0
P600;0.17107;0.54967;0.30584;0.056488;1.0
P601;0.58053;0.80674;0.93143;0.058505;1.0
P602;0.27676;0.45563;0.18792;0.70913;2.0
P603;0.092044;0.5872;0.7124;0.42737;3.0
P604;0.26064;0.99879;0.10381;0.69816;3.0
P605;0.8372;0.73366;0.31232;0.84034;1.0
P606;0.75296;0.46672;0.78986;0.37704;2.0
P607;0.36453;0.61642;0.14447;0.53283;2.0
P608;0.59964;0.12908;0.31461;0.74692;3.0
P609;0.34273;0.89675;0.76636;0.39966;3.0
P610;0.43648;0.16653;0.29961;0.76573;1.0
P611;0.25822;0.22241;0.63747;0.46728;2.0
P612;0.43207;0.62833;0.72679;0.88221;1.0
P613;0.035584;0.49423;0.71053;0.27507;2.0
P614;0.078729;0.46108;0.66499;0.71357;2.0
P615;0.33946;0.10364;0.34448;0.13323;3.0
P616;0.20844;0.088081;0.74739;0.3433;1.0
P617;0.74321;0.90746;0.77858;0.52167;3.0
P618;0.49821;0.39857;0.67714;0.33074;2.0
P619;0.068514;0.024451;0.18507;0.69477;1.0
P620;0.39016;0.46689;0.30505;0.85907;2.0
P621;0.25884;0.85829;0.31398;0.91355;3.0
P622;0.75518;0.86357;0.99826;0.87042;3.0
P623;0.87903;0.50546;0.78579;0.77039;2.0
P624;0.86876;0.48788;0.70046;0.74728;2.0
P625;0.21249;0.23682;0.83418;0.70419;3.0
P626;0.44548;0.97052;0.36565;0.59857;2.0
P627;0.022415;0.14604;0.82969;0.67924;3.0
P628;0.77655;0.12172;0.76668;0.29969;3.0
P629;0.40071;0.30936;0.64725;0.54044;2.0
P630;0.62333;0.87965;0.030901;0.92659;1.0
P631;0.97355;0.27996;0.99954;0.70545;1.0
P632;0.37902;0.6013;0.77682;0.77125;1.0
P633;0.69684;0.26937;0.32746;0.57659;2.0
P634;0.45231;0.91362;0.042785;0.96288;3.0
P635;0.44348;0.60538;0.46198;0.030706;2.0
P636;0.24376;0.16223;0.57286;0.52853;2.0
P637;0.16773;0.92008;0.52721;0.26778;3.0
P638;0.64442;0.10689;0.25529;0.19298;1.0
P639;0.012675;0.14354;0.80967;0.17387;1.0
P640;0.010867;0.63957;0.75494;0.18394;3.0
P641;0.41352;0.26501;0.70834;0.29586;1.0
P642;0.32347;0.0099642;0.82103;0.37756;1.0
P643;0.34461;0.85261;0.33306;0.63427;3.0
P644;0.24418;0.30822;0.48856;0.38001;2.0
P645;0.40985;0.90853;0.98101;0.46391;3.0
P646;0.048102;0.45835;0.94499;0.75572;3.0
P647;0.94819;0.32864;0.15252;0.2556;1.0
P648;0.037086;0.99129;0.99465;0.68158;1.0
P649;0.53398;0.81354;0.62701;0.040635;2.0
P650;0.52372;0.29506;0.082083;0.45409;2.0
P651;0.086671;0.87588;0.4458;0.79701;3.0
P652;0.23174;0.31691;0.30606;0.56577;2.0
P653;0.38349;0.95978;0.44869;0.60743;2.0
P654;0.42472;0.92859;0.27236;0.75185;3.0
P655;0.77362;0.49614;0.23882;0.6743;2.0
P656;0.85297;0.49176;0.9568;0.73165;2.0
P657;0.94575;0.9922;0.84024;0.36195;1.0
P658;0.11823;0.39486;0.88212;0.89529;3.0
P659;0.18772;0.94727;0.92671;0.97175;1.0
P660;0.10912;0.091402;0.95329;0.011284;1.0
P661;0.45447;0.38275;0.062521;0.54534;2.0
P662;0.20217;0.73052;0.90778;0.70893;1.0
P663;0.28332;0.74619;0.86857;0.92897;1.0
P664;0.34016;0.17341;0.011051;0.034078;3.0
P665;0.61038;0.36196;0.24095;0.91505;3.0
P666;0.65667;0.66136;0.92998;0.57807;2.0
P667;0.97967;0.62777;0.46018;0.14044;3.0
P668;0.42371;0.72474;0.44775;0.30896;2.0
P669;0.83536;0.6726;0.071533;0.24792;3.0
P670;0.18947;0.042894;0.50291;0.047295;2.0
P671;0.39123;0.29976;0.38078;0.19861;3.0
P672;0.56211;0.48737;0.34915;0.29814;2.0
P673;0.95684;0.34393;0.0065717;0.98957;3.0
P674;0.044218;0.075561;0.76974;0.9734;3.0
P675;0.064534;0.3362;0.97075;0.50019;2.0
P676;0.90834;0.12245;0.36556;0.58954;3.0
P677;0.69397;0.14274;0.43483;0.7323;3.0
P678;0.85429;0.37643;0.87089;0.9955;1.0
P679;0.77237;0.75863;0.090617;0.95201;1.0
P680;0.95805;0.86453;0.95874;0.0046135;1.0
P681;0.38265;0.85662;0.52387;0.89028;2.0
P682;0.42107;0.13303;0.32772;0.24389;3.0
P683;0.26081;0.86323;0.49101;0.086881;2.0
P684;0.49749;0.5943;0.70915;0.89753;2.0
P685;0.009572;0.59026;0.19094;0.89907;3.0
P686;0.87877;0.91798;0.56248;0.26016;1.0
P687;0.32991;0.05594;0.61768;0.74565;3.0
P688;0.19401;0.70468;0.15208;0.39838;1.0
P689;0.2821;0.49798;0.95258;0.68807;2.0
P690;0.95007;0.36581;0.20994;0.0023421;1.0
P691;0.64139;0.99821;0.87637;0.84044;3.0
P692;0.27909;0.955;0.23243;0.79167;3.0
P693;0.30723;0.51332;0.45868;0.27421;2.0
P694;0.44284;0.67028;0.90472;0.8475;1.0
P695;0.8916;0.0018905;0.58646;0.30182;3.0
P696;0.32534;0.49295;0.039817;0.14238;2.0
P697;0.37454;0.53126;0.27739;0.69703;2.0
P698;0.77548;0.30587;0.25137;0.20729;1.0
P699;0.65743;0.85984;0.21486;0.1873;3.0
P700;0.0060107;0.066211;0.67613;0.37292;1.0
P701;0.087571;0.53442;0.55332;0.71492;2.0
P702;0.24975;0.0063092;0.20279;0.42452;3.0
P703;0.26161;0.66201;0.98611;0.29883;3.0
P704;0.11246;0.53883;0.028451;0.6776;3.0
P705;0.49478;0.44559;0.65058;0.33509;2.0
P706;0.47123;0.78413;0.097227;0.94814;3.0
P707;0.53612;0.16057;0.38276;0.1147;2.0
P708;0.93425;0.15457;0.32433;0.91332;3.0
P709;0.062091;0.81234;0.089585;0.92193;3.0
P710;0.084308;0.97788;0.27071;0.013788;1.0
P711;0.80198;0.28514;0.89783;0.033616;3.0
P712;0.50933;0.65731;0.67703;0.53138;2.0
P713;0.38979;0.80674;0.4982;0.73766;2.0
P714;0.11872;0.82003;0.46075;0.69346;3.0
P715;0.65524;0.30514;0.55078;0.54634;2.0
P716;0.2609;0.074208;0.33068;0.32507;3.0
P717;0.52045;0.6176;0.18652;0.57887;2.0
P718;0.034057;0.13616;0.11515;0.89736;1.0
P719;0.96266;0.80916;0.5859;0.89015;3.0
P720;0.93234;0.97788;0.36434;0.30385;3.0
P721;0.52275;0.90043;0.075328;0.26437;3.0
P722;0.62745;0.18276;0.3306;0.66764;3.0
P723;0.84558;0.92203;0.59412;0.30795;1.0
P724;0.87544;0.13656;0.50184;0.63451;2.0
P725;0.054172;0.043354;0.7813;0.56031;3.0
P726;0.071269;0.67279;0.8234;0.099707;3.0
P727;0.19541;0.1277;0.89722;0.38143;1.0
P728;0.54164;0.21927;0.56958;0.56762;2.0
P729;0.54629;0.65885;0.039997;0.05017;3.0
P730;0.26187;0.32259;0.95749;0.47998;2.0
P731;0.20938;0.50248;0.89939;0.023293;2.0
P732;0.7362;0.53442;0.15234;0.43978;2.0
P733;0.4061;0.45909;0.66617;0.24235;2.0
P734;0.51549;0.51868;0.057671;0.81143;2.0
P735;0.71058;0.57217;0.86807;0.43932;2.0
P736;0.99147;0.38424;0.5683;0.8878;1.0
P737;0.15595;0.85608;0.31096;0.10434;1.0
P738;0.47439;0.35563;0.10337;0.9369;2.0
P739;0.47928;0.85859;0.053193;0.3735;2.0
P740;0.42391;0.42006;0.97007;0.16151;1.0
P741;0.48734;0.2304;0.094182;0.014795;3.0
P742;0.99428;0.72332;0.6559;0.36635;1.0
P743;0.081361;0.093562;0.37082;0.42994;3.0
P744;0.013807;0.15323;0.55848;0.42656;2.0
P745;0.98654;0.90507;0.84939;0.017123;1.0
P746;0.95018;0.57373;0.79604;0.30754;1.0
P747;0.78428;0.68235;0.72325;0.27028;1.0
P748;0.074258;0.078246;0.57125;0.86722;3.0
P749;0.41759;0.35207;0.38513;0.71806;2.0
P750;0.35924;0.35332;0.87719;0.22995;1.0
P751;0.9867;0.11506;0.74655;0.31391;3.0
P752;0.93905;0.49244;0.067616;0.979;2.0
P753;0.015435;0.43329;0.041245;0.94155;1.0
P754;0.47326;0.2323;0.85165;0.77303;3.0
P755;0.89816;0.19939;0.58698;0.83114;1.0
P756;0.14367;0.25713;0.66101;0.055753;1.0
P757;0.24573;0.09397;0.58798;0.14228;1.0
P758;0.13147;0.26959;0.25762;0.50429;2.0
P759;0.70308;0.19645;0.68049;0.67429;1.0
P760;0.33005;0.4175;0.89525;0.17585;1.0
P761;0.10348;0.017978;0.38113;0.39016;3.0
P762;0.22132;0.19196;0.31434;0.91847;1.0
P763;0.85017;0.26542;0.15775;0.96232;3.0
P764;0.78812;0.59661;0.67092;0.76007;3.0
P765;0.18567;0.11649;0.53172;0.072998;1.0
P766;0.39484;0.15374;0.81094;0.42301;1.0
P767;0.25963;0.42094;0.51493;0.17793;2.0
P768;0.59877;0.044102;0.18858;0.26003;1.0
P769;0.66782;0.47771;0.77852;0.41672;2.0
P770;0.07644;0.95113;0.90495;0.2326;3.0
P771;0.39268;0.89156;0.5637;0.17107;3.0
P772;0.23156;0.91117;0.59977;0.43467;3.0
P773;0.94617;0.21506;0.61991;0.22503;3.0
P774;0.35942;0.62527;0.65054;0.9474;1.0
P775;0.29073;0.014954;0.13197;0.37752;3.0
P776;0.095944;0.78393;0.25155;0.35932;1.0
P777;0.64494;0.0084699;0.69087;0.99116;1.0
P778;0.49612;0.76114;0.38126;0.32591;2.0
P779;0.26644;0.33121;0.55923;0.89233;3.0
P780;0.73287;0.10455;0.19737;0.36996;1.0
P781;0.9493;0.9088;0.78479;0.0024075;1.0
P782;0.96572;0.77222;0.62049;0.76093;3.0
P783;0.82845;0.1243;0.22965;0.42666;1.0
P784;0.18988;0.95968;0.089151;0.13019;1.0
P785;0.78447;0.3399;0.98187;0.85199;1.0
P786;0.45972;0.6083;0.64713;0.47054;2.0
P787;0.12537;0.57559;0.72561;0.01299;3.0
P788;0.38312;0.98599;0.61478;0.939;1.0
P789;0.067425;0.98656;0.97631;0.37737;3.0
P790;0.91051;0.45939;0.25071;0.86728;3.0
P791;0.97541;0.37622;0.28108;0.87287;3.0
P792;0.69808;0.031795;0.5502;0.021665;3.0
P793;0.24596;0.71912;0.95575;0.87391;1.0
P794;0.67544;0.25188;0.25183;0.87031;3.0
P795;0.089906;0.40676;0.5382;0.10719;2.0
P796;0.96836;0.82575;0.58284;0.95924;3.0
P797;0.66478;0.56693;0.48368;0.41468;2.0
P798;0.11319;0.57615;0.48145;0.91716;2.0
P799;0.082766;0.30417;0.29156;0.53579;2.0
P800;0.035856;0.28953;0.1816;0.24854;3.0
P801;0.57197;0.27141;0.23275;0.7819;3.0
P802;0.83962;0.70946;0.48835;0.60088;2.0
P803;0.76835;0.24039;0.66451;0.20364;3.0
P804;0.99962;0.55998;0.042035;0.37629;3.0
P805;0.60511;0.32603;0.95052;0.065367;3.0
P806;0.36724;0.27817;0.44571;0.98748;2.0
P807;0.01691;0.26539;0.4304;0.51633;2.0
P808;0.23545;0.50247;0.74758;0.94576;2.0
P809;0.67927;0.5679;0.24507;0.21698;3.0
P810;0.42901;0.12611;0.74284;0.68674;3.0
P811;0.16628;0.048868;0.28462;0.46648;3.0
P812;0.54274;0.81317;0.061385;0.25584;3.0
P813;0.58861;0.20145;0.61276;0.83683;1.0
P814;0.81161;0.71891;0.37855;0.29131;3.0
P815;0.47221;0.68499;0.81876;0.11606;2.0
P816;0.91847;0.1639;0.050719;0.38253;1.0
P817;0.86349;0.84676;0.88273;0.21276;1.0
P818;0.52184;0.47599;0.081084;0.50856;2.0
P819;0.52894;0.70903;0.83628;0.52005;2.0
P820;0.67959;0.29709;0.6967;0.91902;1.0
P821;0.68168;0.2269;0.60334;0.94519;1.0
P822;0.18906;0.90253;0.51372;0.95029;1.0
P823;0.47225;0.62006;0.2478;0.49645;2.0
P824;0.61696;0.23226;0.70422;0.57644;2.0
P825;0.92593;0.6;0.54672;0.99012;3.0
P826;0.16615;0.13432;0.88159;0.56895;3.0
P827;0.86412;0.05369;0.13456;0.61402;3.0
P828;0.27426;0.20599;0.86882;0.15001;1.0
P829;0.57397;0.22954;0.98089;0.30707;3.0
P830;0.1248;0.64069;0.36998;0.72616;3.0
P831;0.51764;0.21968;0.19444;0.56411;2.0
P832;0.080843;0.66906;0.48387;0.14573;2.0
P833;0.37027;0.66113;0.43807;0.55157;2.0
P834;0.67409;0.30338;0.15959;0.62523;3.0
P835;0.026344;0.56684;0.9235;0.68351;1.0
P836;0.65179;0.65353;0.4199;0.67361;2.0
P837;0.89267;0.6657;0.65926;0.29389;1.0
P838;0.45022;0.50343;0.41954;0.14213;2.0
P839;0.86694;0.031432;0.93549;0.96334;1.0
P840;0.75049;0.76335;0.7124;0.57054;3.0
P841;0.44816;0.78684;0.95256;0.20491;3.0
P842;0.60665;0.82393;0.91537;0.2638;1.0
P843;0.70024;0.38285;0.18268;0.090771;1.0
P844;0.23347;0.35361;0.66852;0.67852;3.0
P845;0.45408;0.33052;0.096526;0.94148;1.0
P846;0.047725;0.70245;0.98418;0.1532;3.0
P847;0.61133;0.38389;0.74369;0.66731;2.0
P848;0.01709;0.031135;0.21336;0.78165;1.0
P849;0.62432;0.45664;0.61739;0.9012;2.0
P850;0.19436;0.27942;0.3356;0.50916;2.0
P851;0.50582;0.33628;0.63261;0.38363;2.0
P852;0.4798;0.052184;0.51576;0.75185;2.0
P853;0.71055;0.53999;0.78692;0.45334;2.0
P854;0.69033;0.38094;0.50261;0.57041;2.0
P855;0.72605;0.99844;0.16454;0.32343;3.0
P856;0.44104;0.52962;0.50746;0.26842;2.0
P857;0.32863;0.88644;0.82281;0.73087;1.0
P858;0.5471;0.81557;0.42882;0.0072684;2.0
P859;0.85838;0.32469;0.15769;0.64829;3.0
P860;0.91438;0.26616;0.67489;0.20453;3.0
P861;0.626;0.27781;0.27663;0.65449;3.0
P862;0.51721;0.75444;0.37479;0.27667;2.0
P863;0.53748;0.97893;0.3968;0.85859;2.0
P864;0.161;0.64246;0.13212;0.39125;1.0
P865;0.13823;0.85224;0.96623;0.72523;1.0
P866;0.59546;0.85524;0.96116;0.28253;1.0
P867;0.60696;0.55886;0.01401;0.39176;2.0
P868;0.64431;0.25309;0.50937;0.27975;2.0
P869;0.063605;0.37663;0.19509;0.56574;2.0
P870;0.063451;0.54504;0.85302;0.37699;2.0
P871;0.60386;0.044818;0.85288;0.12941;3.0
P872;0.40825;0.33469;0.5743;0.15257;1.0
P873;0.43881;0.80258;0.31696;0.70738;3.0
P874;0.079413;0.49356;0.38675;0.26774;2.0
P875;0.40766;0.2588;0.76481;0.83515;3.0
P876;0.1129;0.28468;0.68043;0.1707;1.0
P877;0.99711;0.81692;0.1253;0.67709;1.0
P878;0.70589;0.59134;0.61984;0.24304;2.0
P879;0.46544;0.39387;0.68767;0.64738;2.0
P880;0.12049;0.11091;0.76028;0.33426;1.0
P881;0.75077;0.99649;0.22713;0.46171;3.0
P882;0.96525;0.0053003;0.22429;0.70652;3.0
P883;0.86674;0.25152;0.015016;0.35665;1.0
P884;0.87976;0.67035;0.58533;0.30758;1.0
P885;0.17366;0.62119;0.73277;0.74083;1.0
P886;0.28773;0.42198;0.86456;0.78394;3.0
P887;0.8513;0.63027;0.078845;0.53563;2.0
P888;0.46256;0.039344;0.4326;0.21387;2.0
P889;0.99716;0.44596;0.80479;0.3835;3.0
P890;0.28109;0.32819;0.50957;0.6013;2.0
P891;0.35818;0.7975;0.40499;0.80866;3.0
P892;0.74001;0.8556;0.46569;0.095068;3.0
P893;0.54662;0.92335;0.36857;0.76773;2.0
P894;0.57145;0.29594;0.56203;0.87343;2.0
P895;0.073853;0.90259;0.55235;0.83097;1.0
P896;0.083239;0.095264;0.18262;0.91711;1.0
P897;0.19752;0.39499;0.67291;0.40919;2.0
P898;0.89681;0.678;0.64239;0.88349;3.0
P899;0.67351;0.15342;0.8163;0.47765;2.0
P900;0.60734;0.065262;0.26497;0.031321;1.0
P901;0.051651;0.10637;0.79917;0.95777;3.0
P902;0.50785;0.096461;0.31144;0.5529;2.0
P903;0.30096;0.39589;0.71528;0.28408;1.0
P904;0.24054;0.98517;0.91326;0.3991;3.0
P905;0.776;0.56895;0.70356;0.31989;2.0
P906;0.89251;0.28227;0.08689;0.78402;3.0
P907;0.05307;0.66862;0.50784;0.0056765;2.0
P908;0.55663;0.61936;0.77618;0.73481;2.0
P909;0.15135;0.91546;0.50325;0.60598;2.0
P910;0.98934;0.2074;0.058534;0.66589;3.0
P911;0.52621;0.050989;0.668;0.83644;1.0
P912;0.5365;0.70306;0.40968;0.084362;2.0
P913;0.71248;0.15972;0.0010482;0.69504;3.0
P914;0.81873;0.67106;0.67428;0.343;1.0
P915;0.8741;0.068315;0.46138;0.75305;3.0
P916;0.62171;0.029748;0.95766;0.13133;3.0
P917;0.010607;0.84162;0.38658;0.72096;3.0
P918;0.22227;0.75393;0.26018;0.025025;1.0
P919;0.052616;0.097785;0.20808;0.40462;3.0
P920;0.51446;0.20848;0.63465;0.85816;2.0
P921;0.89284;0.086949;0.35434;0.82149;3.0
P922;0.57962;0.86574;0.13537;0.33354;3.0
P923;0.62805;0.024588;0.21673;0.65207;3.0
P924;0.14429;0.25157;0.60609;0.39055;1.0
P925;0.74862;0.61562;0.4438;0.44207;2.0
P926;0.28066;0.46839;0.48043;0.60114;2.0
P927;0.86878;0.73836;0.887;0.98887;3.0
P928;0.80212;0.19522;0.012599;0.07456;1.0
P929;0.48838;0.54826;0.57849;0.35631;2.0
P930;0.97357;0.45912;0.066439;0.20607;1.0
P931;0.52716;0.97137;0.29245;0.4032;2.0
P932;0.21756;0.3242;0.48701;0.3612;2.0
P933;0.19658;0.20261;0.17622;0.78678;1.0
P934;0.017692;0.56728;0.49605;0.54536;2.0
P935;0.34433;0.48313;0.62185;0.70972;2.0
P936;0.8353;0.29242;0.73198;0.52498;2.0
P937;0.27467;0.40515;0.98786;0.58398;3.0
P938;0.65756;0.50276;0.40204;0.22033;2.0
P939;0.16977;0.78968;0.88456;0.68259;1.0
P940;0.29463;0.093268;0.19036;0.33419;3.0
P941;0.37061;0.20148;0.6668;0.68949;3.0
P942;0.64893;0.024774;0.48939;0.9751;2.0
P943;0.56778;0.68136;0.46988;0.70573;2.0
P944;0.51224;0.73535;0.38486;0.59897;2.0
P945;0.060419;0.14947;0.14744;0.17131;3.0
P946;0.77783;0.3099;0.81722;0.84302;1.0
P947;0.030009;0.33182;0.11031;0.49;2.0
P948;0.68038;0.1866;0.81554;0.2596;3.0
P949;0.89274;0.68762;0.8204;0.20402;1.0
P950;0.37102;0.56463;0.26821;0.91728;3.0
P951;0.62362;0.54421;0.096805;0.77407;2.0
P952;0.69267;0.93355;0.55698;0.80092;3.0
P953;0.78498;0.031417;0.83154;0.12868;3.0
P954;0.63241;0.66231;0.67697;0.3334;2.0
P955;0.69029;0.77517;0.25518;0.3391;3.0
P956;0.80262;0.64795;0.27346;0.22561;3.0
P957;0.37579;0.98473;0.2768;0.99659;3.0
P958;0.047874;0.95503;0.72629;0.22762;3.0
P959;0.103;0.75075;0.74999;0.27221;3.0
P960;0.5405;0.096796;0.35185;0.34842;2.0
P961;0.84933;0.46907;0.95373;0.36732;3.0
P962;0.53247;0.10415;0.95161;0.54079;2.0
P963;0.90861;0.37215;0.59993;0.54879;2.0
P964;0.089655;0.069776;0.7166;0.10648;1.0
P965;0.86395;0.91174;0.8968;0.48538;2.0
P966;0.85745;0.59991;0.11423;0.37521;3.0
P967;0.8829;0.9813;0.43484;0.53433;2.0
P968;0.07436;0.91276;0.84435;0.76198;1.0
P969;0.34216;0.50037;0.6297;0.57082;2.0
P970;0.22821;0.047345;0.82025;0.16199;1.0
P971;0.84441;0.69408;0.073181;0.19651;3.0
P972;0.1341;0.074033;0.97976;0.030267;1.0
P973;0.8813;0.53236;0.71974;0.49119;2.0
P974;0.19367;0.63131;0.96651;0.11704;3.0
P975;0.84662;0.84668;0.34797;0.55366;1.0
P976;0.20798;0.62368;0.59793;0.36907;2.0
P977;0.67054;0.075724;0.48322;0.41378;2.0
P978;0.21645;0.29975;0.83074;0.30537;1.0
P979;0.064747;0.88323;0.071397;0.36968;1.0
P980;0.42913;0.73346;0.46427;0.29167;2.0
P981;0.30308;0.59063;0.20843;0.87363;3.0
P982;0.58556;0.62789;0.69878;0.64306;2.0
P983;0.24579;0.75978;0.73194;0.75129;1.0
P984;0.74005;0.24736;0.080464;0.81872;3.0
P985;0.22302;0.221;0.39879;0.81004;1.0
P986;0.00041855;0.2815;0.92252;0.3898;1.0
P987;0.0029276;0.7775;0.43647;0.04423;1.0
P988;0.9257;0.41811;0.23732;0.024134;1.0
P989;0.039692;0.10836;0.22884;0.87186;1.0
P990;0.53707;0.41429;0.27137;0.90599;2.0
P991;0.19161;0.91223;0.81006;0.3169;3.0
P992;0.16365;0.5639;0.44393;0.76094;2.0
P993;0.69724;0.79453;0.91014;0.64891;3.0
P994;0.66872;0.30825;0.44527;0.82299;2.0
P995;0.78439;0.095809;0.41411;0.85152;3.0
P996;0.52205;0.07924;0.59038;0.27728;2.0
P997;0.79582;0.55924;0.4439;0.1145;3.0
P998;0.57807;0.35913;0.073021;0.60933;2.0
P999;0.51532;0.80532;0.44834;0.15618;2.0
